org,aft
http://dbpedia.org/resource/Long_March,http://dbpedia.org/resource/Long_March
http://dbpedia.org/resource/Dalian,http://dbpedia.org/resource/Dalian
http://de.dbpedia.org/resource/Studierendenausweis,http://dbpedia.org/resource/Student_identity_card
http://ja.dbpedia.org/resource/宇田川町,http://ja.dbpedia.org/resource/宇田川町
http://ja.dbpedia.org/resource/帝国学士院,http://ja.dbpedia.org/resource/帝国学士院
http://ja.dbpedia.org/resource/高橋琢也,http://ja.dbpedia.org/resource/高橋琢也
http://dbpedia.org/resource/Fort_Benjamin_Harrison,http://dbpedia.org/resource/Fort_Benjamin_Harrison
http://ja.dbpedia.org/resource/栗田寛,http://ja.dbpedia.org/resource/栗田寛
http://dbpedia.org/resource/Aizawa_Seishisai,http://dbpedia.org/resource/Aizawa_Seishisai
http://dbpedia.org/resource/Dai_Nihonshi,http://dbpedia.org/resource/Dai_Nihonshi
http://dbpedia.org/resource/Mito_Domain,http://dbpedia.org/resource/Mito_Domain
http://ja.dbpedia.org/resource/藤田東湖,http://ja.dbpedia.org/resource/藤田東湖
http://ja.dbpedia.org/resource/渡辺千秋,http://ja.dbpedia.org/resource/渡辺千秋
http://ja.dbpedia.org/resource/榊保三郎,http://ja.dbpedia.org/resource/榊保三郎
http://ja.dbpedia.org/resource/西川虎吉,http://ja.dbpedia.org/resource/西川虎吉
http://dbpedia.org/resource/Yamaguchi_Prefecture,http://dbpedia.org/resource/Yamaguchi_Prefecture
http://ja.dbpedia.org/resource/財務金融委員会,http://ja.dbpedia.org/resource/財務金融委員会
http://dbpedia.org/resource/Diary_(stationery),http://dbpedia.org/resource/Diary_(stationery)
http://dbpedia.org/resource/Granulocyte-macrophage_colony-stimulating_factor,http://dbpedia.org/resource/Granulocyte-macrophage_colony-stimulating_factor
http://dbpedia.org/resource/Shinbashi,http://dbpedia.org/resource/Shinbashi
http://dbpedia.org/resource/Central_Committee,http://dbpedia.org/resource/Central_Committee
http://dbpedia.org/resource/Komsomol,http://dbpedia.org/resource/Komsomol
http://ja.dbpedia.org/resource/舩山信一,http://ja.dbpedia.org/resource/舩山信一
http://dbpedia.org/resource/Materialism,http://dbpedia.org/resource/Materialism
http://dbpedia.org/resource/Okura_Kihachiro,http://dbpedia.org/resource/Okura_Kihachiro
http://dbpedia.org/resource/Shibusawa_Eiichi,http://dbpedia.org/resource/Shibusawa_Eiichi
http://ja.dbpedia.org/resource/那須温泉郷,http://ja.dbpedia.org/resource/那須温泉郷
http://dbpedia.org/resource/Scientific_American,http://dbpedia.org/resource/Scientific_American
http://dbpedia.org/resource/Vimalakirti_Sutra,http://dbpedia.org/resource/Vimalakirti_Sutra
http://dbpedia.org/resource/University_of_Chicago,http://dbpedia.org/resource/University_of_Chicago
http://de.dbpedia.org/resource/Tanaka_(Klan),http://de.dbpedia.org/resource/Tanaka_(Klan)
http://dbpedia.org/resource/Kesennuma,http://dbpedia.org/resource/Kesennuma
"http://dbpedia.org/resource/Senmaya,_Iwate","http://dbpedia.org/resource/Senmaya,_Iwate"
http://dbpedia.org/resource/Erratum,http://dbpedia.org/resource/Erratum
http://zh.dbpedia.org/resource/六合丛谈,http://zh.dbpedia.org/resource/六合丛谈
http://dbpedia.org/resource/South_Pacific_Mandate,http://dbpedia.org/resource/South_Pacific_Mandate
http://dbpedia.org/resource/Dental_school,http://dbpedia.org/resource/Dental_school
http://dbpedia.org/resource/Chunichi_Shimbun,http://dbpedia.org/resource/Chunichi_Shimbun
http://dbpedia.org/resource/Nemesius,http://dbpedia.org/resource/Nemesius
http://dbpedia.org/resource/Knee,http://dbpedia.org/resource/Knee
http://dbpedia.org/resource/Sado_Province,http://dbpedia.org/resource/Sado_Province
http://dbpedia.org/resource/Woman,http://dbpedia.org/resource/Woman
http://ja.dbpedia.org/resource/胸ぐら,http://ja.dbpedia.org/resource/胸ぐら
http://dbpedia.org/resource/Shiodome_Freight_Terminal,http://dbpedia.org/resource/Shiodome_Freight_Terminal
http://dbpedia.org/resource/Shinobu_Ishihara,http://dbpedia.org/resource/Shinobu_Ishihara
http://ja.dbpedia.org/resource/汽車ポッポ,http://ja.dbpedia.org/resource/汽車ポッポ
http://dbpedia.org/resource/Rail_profile,http://dbpedia.org/resource/Rail_profile
http://dbpedia.org/resource/Empress_dowager,http://dbpedia.org/resource/Empress_dowager
http://dbpedia.org/resource/Enomoto_Takeaki,http://dbpedia.org/resource/Enomoto_Takeaki
http://dbpedia.org/resource/Sengzhao,http://dbpedia.org/resource/Sengzhao
http://dbpedia.org/resource/Amaterasu,http://dbpedia.org/resource/Amaterasu
http://dbpedia.org/resource/Civil_procedure,http://dbpedia.org/resource/Civil_procedure
http://ja.dbpedia.org/resource/化合物半導体,http://dbpedia.org/resource/Compound_semiconductor
http://dbpedia.org/resource/Trafalgar_Square,http://dbpedia.org/resource/Trafalgar_Square
http://ja.dbpedia.org/resource/浅野順一,http://ja.dbpedia.org/resource/浅野順一
http://dbpedia.org/resource/Japanese_corvette_Katsuragi,http://dbpedia.org/resource/Japanese_corvette_Katsuragi
http://dbpedia.org/resource/Oscar_Wilde,http://dbpedia.org/resource/Oscar_Wilde
http://ja.dbpedia.org/resource/民主救国宣言,http://ja.dbpedia.org/resource/民主救国宣言
http://dbpedia.org/resource/Peace_Preservation_Law,http://dbpedia.org/resource/Peace_Preservation_Law
http://ja.dbpedia.org/resource/大川目村,http://ja.dbpedia.org/resource/大川目村
"http://dbpedia.org/resource/Kunohe_District,_Iwate","http://dbpedia.org/resource/Kunohe_District,_Iwate"
http://ja.dbpedia.org/resource/東京大学社会科学研究所,http://ja.dbpedia.org/resource/東京大学社会科学研究所
http://ja.dbpedia.org/resource/報知新聞,http://ja.dbpedia.org/resource/報知新聞
http://dbpedia.org/resource/Globalization,http://dbpedia.org/resource/Globalization
http://dbpedia.org/resource/Pratītyasamutpāda,http://dbpedia.org/resource/Pratītyasamutpāda
http://dbpedia.org/resource/Japanese_cruiser_Haguro,http://dbpedia.org/resource/Japanese_cruiser_Haguro
http://dbpedia.org/resource/Japanese_cruiser_Ashigara,http://dbpedia.org/resource/Japanese_cruiser_Ashigara
http://ja.dbpedia.org/resource/国際高等研究所,http://ja.dbpedia.org/resource/国際高等研究所
http://ja.dbpedia.org/resource/サステイナビリティ学連携研究機構,http://ja.dbpedia.org/resource/サステイナビリティ学連携研究機構
http://dbpedia.org/resource/King_in_Prussia,http://dbpedia.org/resource/King_in_Prussia
http://dbpedia.org/resource/Quadrature_(astronomy),http://dbpedia.org/resource/Quadrature_(astronomy)
http://ja.dbpedia.org/resource/PHP研究所,http://ja.dbpedia.org/resource/PHP研究所
http://dbpedia.org/resource/Pacific_War,http://dbpedia.org/resource/Pacific_War
http://dbpedia.org/resource/Alvar_Aalto,http://dbpedia.org/resource/Alvar_Aalto
http://dbpedia.org/resource/Yōsuke_Matsuoka,http://dbpedia.org/resource/Yōsuke_Matsuoka
http://dbpedia.org/resource/Vancouver,http://dbpedia.org/resource/Vancouver
http://dbpedia.org/resource/Tradesman,http://dbpedia.org/resource/Tradesman
http://dbpedia.org/resource/Xiamen,http://dbpedia.org/resource/Xiamen
http://dbpedia.org/resource/Book_review,http://dbpedia.org/resource/Book_review
http://dbpedia.org/resource/Kanagawa_Shimbun,http://dbpedia.org/resource/Kanagawa_Shimbun
http://dbpedia.org/resource/Kumamoto,http://dbpedia.org/resource/Kumamoto
http://ja.dbpedia.org/resource/飽田郡,http://ja.dbpedia.org/resource/飽田郡
http://dbpedia.org/resource/Fatsia_japonica,http://dbpedia.org/resource/Fatsia_japonica
http://de.dbpedia.org/resource/Pohnpei,http://dbpedia.org/resource/Pohnpei
http://dbpedia.org/resource/Japan_national_football_team,http://dbpedia.org/resource/Japan_national_football_team
http://dbpedia.org/resource/Kanō_Jigorō,http://dbpedia.org/resource/Kanō_Jigorō
http://ja.dbpedia.org/resource/熱海温泉,http://ja.dbpedia.org/resource/熱海温泉
http://ja.dbpedia.org/resource/戸川幸夫,http://ja.dbpedia.org/resource/戸川幸夫
http://ja.dbpedia.org/resource/寺尾寿,http://ja.dbpedia.org/resource/寺尾寿
http://ja.dbpedia.org/resource/大穂町,http://ja.dbpedia.org/resource/大穂町
http://dbpedia.org/resource/Tokushima_(city),http://dbpedia.org/resource/Tokushima_(city)
http://ja.dbpedia.org/resource/眉山公園,http://ja.dbpedia.org/resource/眉山公園
http://dbpedia.org/resource/Anapanasati_Sutta,http://dbpedia.org/resource/Anapanasati_Sutta
"http://dbpedia.org/resource/Chikuzen,_Fukuoka","http://dbpedia.org/resource/Chikuzen,_Fukuoka"
http://dbpedia.org/resource/Hantaro_Nagaoka,http://dbpedia.org/resource/Hantaro_Nagaoka
http://dbpedia.org/resource/Kiyoshi_Ueda,http://dbpedia.org/resource/Kiyoshi_Ueda
http://nl.dbpedia.org/resource/Sokoi,http://nl.dbpedia.org/resource/Sokoi
http://ja.dbpedia.org/resource/滋賀県立農業短期大学,http://ja.dbpedia.org/resource/滋賀県立農業短期大学
http://ja.dbpedia.org/resource/塩入松三郎,http://ja.dbpedia.org/resource/塩入松三郎
http://dbpedia.org/resource/Cuba,http://dbpedia.org/resource/Cuba
http://ja.dbpedia.org/resource/歌川国輝_(3代目),http://ja.dbpedia.org/resource/歌川国輝_(3代目)
http://ja.dbpedia.org/resource/常盤町_(横浜市),http://ja.dbpedia.org/resource/常盤町_(横浜市)
http://ja.dbpedia.org/resource/東京大学大学院薬学系研究科・薬学部,http://ja.dbpedia.org/resource/東京大学大学院薬学系研究科・薬学部
http://ja.dbpedia.org/resource/谷津直秀,http://ja.dbpedia.org/resource/谷津直秀
http://dbpedia.org/resource/Theodore_Roosevelt,http://dbpedia.org/resource/Theodore_Roosevelt
http://dbpedia.org/resource/Notice,http://dbpedia.org/resource/Notice
http://ja.dbpedia.org/resource/井上和子_(女優),http://ja.dbpedia.org/resource/井上和子_(女優)
http://dbpedia.org/resource/Eiji_Yanagisawa,http://dbpedia.org/resource/Eiji_Yanagisawa
http://dbpedia.org/resource/Bar,http://dbpedia.org/resource/Bar
http://ja.dbpedia.org/resource/遷都,http://ja.dbpedia.org/resource/遷都
http://dbpedia.org/resource/Fukui_(city),http://dbpedia.org/resource/Fukui_(city)
http://dbpedia.org/resource/Five_regent_houses,http://dbpedia.org/resource/Five_regent_houses
http://ja.dbpedia.org/resource/蓬莱町_(福島市),http://ja.dbpedia.org/resource/蓬莱町_(福島市)
"http://dbpedia.org/resource/Uraga,_Kanagawa","http://dbpedia.org/resource/Uraga,_Kanagawa"
http://dbpedia.org/resource/Chile,http://dbpedia.org/resource/Chile
http://ja.dbpedia.org/resource/吉川泰次郎,http://ja.dbpedia.org/resource/吉川泰次郎
"http://dbpedia.org/resource/Kitchener,_Ontario","http://dbpedia.org/resource/Kitchener,_Ontario"
"http://dbpedia.org/resource/Susono,_Shizuoka","http://dbpedia.org/resource/Susono,_Shizuoka"
http://dbpedia.org/resource/Vermilion,http://dbpedia.org/resource/Vermilion
http://dbpedia.org/resource/Rosetta_Stone,http://dbpedia.org/resource/Rosetta_Stone
http://ja.dbpedia.org/resource/小石川区,http://ja.dbpedia.org/resource/小石川区
http://ja.dbpedia.org/resource/明治美術会,http://ja.dbpedia.org/resource/明治美術会
http://ja.dbpedia.org/resource/下出積与,http://ja.dbpedia.org/resource/下出積与
http://dbpedia.org/resource/Supreme_Commander_for_the_Allied_Powers,http://dbpedia.org/resource/Supreme_Commander_for_the_Allied_Powers
http://dbpedia.org/resource/North_Korea,http://dbpedia.org/resource/North_Korea
http://dbpedia.org/resource/Submarine,http://dbpedia.org/resource/Submarine
http://ja.dbpedia.org/resource/大竹多気,http://ja.dbpedia.org/resource/大竹多気
http://ja.dbpedia.org/resource/米沢高等工業学校,http://ja.dbpedia.org/resource/米沢高等工業学校
http://dbpedia.org/resource/Dharani,http://dbpedia.org/resource/Dharani
http://dbpedia.org/resource/Dugout_(shelter),http://dbpedia.org/resource/Dugout_(shelter)
http://ja.dbpedia.org/resource/伊藤昌一,http://ja.dbpedia.org/resource/伊藤昌一
http://dbpedia.org/resource/Naoki_Matayoshi,http://dbpedia.org/resource/Naoki_Matayoshi
http://dbpedia.org/resource/Samoa,http://dbpedia.org/resource/Samoa
"http://dbpedia.org/resource/Aji,_Kagawa","http://dbpedia.org/resource/Aji,_Kagawa"
http://dbpedia.org/resource/Kagawa_Prefecture,http://dbpedia.org/resource/Kagawa_Prefecture
"http://dbpedia.org/resource/Kita_District,_Kagawa","http://dbpedia.org/resource/Kita_District,_Kagawa"
http://dbpedia.org/resource/Mummy,http://dbpedia.org/resource/Mummy
http://dbpedia.org/resource/Joseph_Pennell,http://dbpedia.org/resource/Joseph_Pennell
http://ja.dbpedia.org/resource/千葉医科大学_(旧制),http://ja.dbpedia.org/resource/千葉医科大学_(旧制)
http://dbpedia.org/resource/Iceland,http://dbpedia.org/resource/Iceland
http://dbpedia.org/resource/Hamamatsu,http://dbpedia.org/resource/Hamamatsu
http://dbpedia.org/resource/Yamazaki_Ansai,http://dbpedia.org/resource/Yamazaki_Ansai
http://dbpedia.org/resource/Conflict_(process),http://dbpedia.org/resource/Conflict_(process)
http://ja.dbpedia.org/resource/素粒子原子核研究所,http://ja.dbpedia.org/resource/素粒子原子核研究所
http://ja.dbpedia.org/resource/浅草フランス座演芸場東洋館,http://ja.dbpedia.org/resource/浅草フランス座演芸場東洋館
http://dbpedia.org/resource/Abashiri_River,http://dbpedia.org/resource/Abashiri_River
http://dbpedia.org/resource/Ministry_of_Communications_(Japan),http://dbpedia.org/resource/Ministry_of_Communications_(Japan)
"http://dbpedia.org/resource/Yasuhito,_Prince_Chichibu","http://dbpedia.org/resource/Yasuhito,_Prince_Chichibu"
http://ja.dbpedia.org/resource/筑摩県,http://ja.dbpedia.org/resource/筑摩県
http://dbpedia.org/resource/Royal_Highness,http://dbpedia.org/resource/Royal_Highness
http://ja.dbpedia.org/resource/関東都督府,http://ja.dbpedia.org/resource/関東都督府
http://dbpedia.org/resource/Ume_Kenjirō,http://dbpedia.org/resource/Ume_Kenjirō
http://ja.dbpedia.org/resource/福田氏,http://ja.dbpedia.org/resource/福田氏
http://ja.dbpedia.org/resource/近藤氏,http://ja.dbpedia.org/resource/近藤氏
http://dbpedia.org/resource/Tsuboi_Kōzō,http://dbpedia.org/resource/Tsuboi_Kōzō
http://ja.dbpedia.org/resource/牟田口元学,http://ja.dbpedia.org/resource/牟田口元学
http://dbpedia.org/resource/John_F._Kennedy,http://dbpedia.org/resource/John_F._Kennedy
http://dbpedia.org/resource/Sankei_Shimbun,http://dbpedia.org/resource/Sankei_Shimbun
http://ja.dbpedia.org/resource/越前堀,http://ja.dbpedia.org/resource/越前堀
http://dbpedia.org/resource/Fukaya-shuku,http://dbpedia.org/resource/Fukaya-shuku
http://dbpedia.org/resource/Nakasendō,http://dbpedia.org/resource/Nakasendō
http://dbpedia.org/resource/Aircraft_engine,http://dbpedia.org/resource/Aircraft_engine
http://dbpedia.org/resource/Chiba_University,http://dbpedia.org/resource/Chiba_University
http://dbpedia.org/resource/Władysław_T._Benda,http://dbpedia.org/resource/Władysław_T._Benda
http://dbpedia.org/resource/Seal_(emblem),http://dbpedia.org/resource/Seal_(emblem)
http://ja.dbpedia.org/resource/川田剛_(税理士),http://ja.dbpedia.org/resource/川田剛_(税理士)
http://dbpedia.org/resource/Truss,http://dbpedia.org/resource/Truss
http://ja.dbpedia.org/resource/西川祐尹,http://ja.dbpedia.org/resource/西川祐尹
http://ja.dbpedia.org/resource/中野氏_(出羽国),http://ja.dbpedia.org/resource/中野氏_(出羽国)
http://dbpedia.org/resource/Flettner_rotor,http://dbpedia.org/resource/Flettner_rotor
http://ja.dbpedia.org/resource/ハト派,http://dbpedia.org/resource/War_dove
http://dbpedia.org/resource/FIA_World_Endurance_Championship,http://dbpedia.org/resource/FIA_World_Endurance_Championship
http://dbpedia.org/resource/Inoue_Kaoru,http://dbpedia.org/resource/Inoue_Kaoru
http://dbpedia.org/resource/Anxiety,http://dbpedia.org/resource/Anxiety
http://dbpedia.org/resource/FM_broadcasting,http://dbpedia.org/resource/FM_broadcasting
http://dbpedia.org/resource/Opinion,http://dbpedia.org/resource/Opinion
http://dbpedia.org/resource/Tokyo_FM,http://dbpedia.org/resource/Tokyo_FM
http://ja.dbpedia.org/resource/東京大学大学院情報学環教育部,http://ja.dbpedia.org/resource/東京大学大学院情報学環教育部
http://dbpedia.org/resource/Forty-seven_rōnin,http://dbpedia.org/resource/Forty-seven_rōnin
http://dbpedia.org/resource/National_Museum_of_Japanese_History,http://dbpedia.org/resource/National_Museum_of_Japanese_History
http://dbpedia.org/resource/War_Office,http://dbpedia.org/resource/War_Office
http://dbpedia.org/resource/Department_of_Militia_and_Defence,http://dbpedia.org/resource/Department_of_Militia_and_Defence
http://ja.dbpedia.org/resource/滝野川_(東京都北区),http://ja.dbpedia.org/resource/滝野川_(東京都北区)
http://ja.dbpedia.org/resource/東京大学情報基盤センター,http://ja.dbpedia.org/resource/東京大学情報基盤センター
http://ja.dbpedia.org/resource/鈴木俊哉,http://ja.dbpedia.org/resource/鈴木俊哉
http://dbpedia.org/resource/The_New_York_Times,http://dbpedia.org/resource/The_New_York_Times
http://ja.dbpedia.org/resource/桜井家,http://ja.dbpedia.org/resource/桜井家
http://ja.dbpedia.org/resource/明六雑誌,http://ja.dbpedia.org/resource/明六雑誌
http://dbpedia.org/resource/Christian_Democratic_Union_of_Germany,http://dbpedia.org/resource/Christian_Democratic_Union_of_Germany
http://zh.dbpedia.org/resource/佛说大集法门经,http://zh.dbpedia.org/resource/佛说大集法门经
http://dbpedia.org/resource/Osaka_Prefecture,http://dbpedia.org/resource/Osaka_Prefecture
http://dbpedia.org/resource/Hōnen,http://dbpedia.org/resource/Hōnen
http://ja.dbpedia.org/resource/永井久一郎,http://ja.dbpedia.org/resource/永井久一郎
http://dbpedia.org/resource/Venice,http://dbpedia.org/resource/Venice
http://dbpedia.org/resource/Kuma-class_cruiser,http://dbpedia.org/resource/Kuma-class_cruiser
http://dbpedia.org/resource/Nagara-class_cruiser,http://dbpedia.org/resource/Nagara-class_cruiser
http://dbpedia.org/resource/Japanese_cruiser_Kiso,http://dbpedia.org/resource/Japanese_cruiser_Kiso
http://dbpedia.org/resource/UNESCO,http://dbpedia.org/resource/UNESCO
http://dbpedia.org/resource/Sasaki_Takayuki,http://dbpedia.org/resource/Sasaki_Takayuki
http://ja.dbpedia.org/resource/高松市立国分寺中学校,http://ja.dbpedia.org/resource/高松市立国分寺中学校
http://ja.dbpedia.org/resource/大新聞と小新聞,http://ja.dbpedia.org/resource/大新聞と小新聞
http://de.dbpedia.org/resource/Katō_(Klan),http://de.dbpedia.org/resource/Katō_(Klan)
http://dbpedia.org/resource/F_(musical_note),http://dbpedia.org/resource/F_(musical_note)
http://dbpedia.org/resource/Tokuro_Irie,http://dbpedia.org/resource/Tokuro_Irie
http://dbpedia.org/resource/Meiji_Constitution,http://dbpedia.org/resource/Meiji_Constitution
http://dbpedia.org/resource/National_Center_for_University_Entrance_Examinations,http://dbpedia.org/resource/National_Center_for_University_Entrance_Examinations
http://ja.dbpedia.org/resource/松原_(世田谷区),http://ja.dbpedia.org/resource/松原_(世田谷区)
http://dbpedia.org/resource/National_Institute_for_Japanese_Language_and_Linguistics,http://dbpedia.org/resource/National_Institute_for_Japanese_Language_and_Linguistics
http://ja.dbpedia.org/resource/小松達也,http://ja.dbpedia.org/resource/小松達也
http://ja.dbpedia.org/resource/大久保忠利,http://ja.dbpedia.org/resource/大久保忠利
http://ja.dbpedia.org/resource/野元菊雄,http://ja.dbpedia.org/resource/野元菊雄
http://ja.dbpedia.org/resource/司法省,http://ja.dbpedia.org/resource/司法省
"http://dbpedia.org/resource/Kesen_District,_Iwate","http://dbpedia.org/resource/Kesen_District,_Iwate"
"http://dbpedia.org/resource/Tenri,_Nara","http://dbpedia.org/resource/Tenri,_Nara"
http://de.dbpedia.org/resource/Einäugigkeit,http://de.dbpedia.org/resource/Einäugigkeit
http://ja.dbpedia.org/resource/勝田吉太郎,http://ja.dbpedia.org/resource/勝田吉太郎
http://dbpedia.org/resource/Mitsukuri_Rinsho,http://dbpedia.org/resource/Mitsukuri_Rinsho
http://ja.dbpedia.org/resource/佐藤尚中,http://ja.dbpedia.org/resource/佐藤尚中
http://dbpedia.org/resource/London_Missionary_Society,http://dbpedia.org/resource/London_Missionary_Society
http://ja.dbpedia.org/resource/大塚_(文京区),http://ja.dbpedia.org/resource/大塚_(文京区)
http://dbpedia.org/resource/Meiji_Restoration,http://dbpedia.org/resource/Meiji_Restoration
http://ja.dbpedia.org/resource/山崎美成,http://ja.dbpedia.org/resource/山崎美成
"http://dbpedia.org/resource/Delhi,_California","http://dbpedia.org/resource/Delhi,_California"
http://dbpedia.org/resource/Anti-war_movement,http://dbpedia.org/resource/Anti-war_movement
http://dbpedia.org/resource/Martin_D-28,http://dbpedia.org/resource/Martin_D-28
http://dbpedia.org/resource/University,http://dbpedia.org/resource/University
http://dbpedia.org/resource/Assyria,http://dbpedia.org/resource/Assyria
http://ja.dbpedia.org/resource/徳川将軍家,http://ja.dbpedia.org/resource/徳川将軍家
http://dbpedia.org/resource/Yamamoto_Kansuke_(general),http://dbpedia.org/resource/Yamamoto_Kansuke_(general)
http://dbpedia.org/resource/Coast,http://dbpedia.org/resource/Coast
http://dbpedia.org/resource/Tokyo_High_Court,http://dbpedia.org/resource/Tokyo_High_Court
http://ja.dbpedia.org/resource/東京山林学校,http://ja.dbpedia.org/resource/東京山林学校
http://dbpedia.org/resource/Musashi_Province,http://dbpedia.org/resource/Musashi_Province
http://dbpedia.org/resource/Fiji,http://dbpedia.org/resource/Fiji
http://ja.dbpedia.org/resource/元老院議官,http://ja.dbpedia.org/resource/元老院議官
http://ja.dbpedia.org/resource/梶谷善久,http://ja.dbpedia.org/resource/梶谷善久
http://ja.dbpedia.org/resource/坪井正道,http://ja.dbpedia.org/resource/坪井正道
http://dbpedia.org/resource/Japanese_destroyer_Umikaze_(1936),http://dbpedia.org/resource/Japanese_destroyer_Umikaze_(1936)
http://dbpedia.org/resource/Tea,http://dbpedia.org/resource/Tea
http://dbpedia.org/resource/Hayashiya_Shōzō_IX,http://dbpedia.org/resource/Hayashiya_Shōzō_IX
"http://ru.dbpedia.org/resource/Сань_фэнь,_У_дянь","http://ru.dbpedia.org/resource/Сань_фэнь,_У_дянь"
http://ja.dbpedia.org/resource/松田竹太郎,http://ja.dbpedia.org/resource/松田竹太郎
http://dbpedia.org/resource/Tang_dynasty,http://dbpedia.org/resource/Tang_dynasty
http://dbpedia.org/resource/Tōhoku_region,http://dbpedia.org/resource/Tōhoku_region
http://dbpedia.org/resource/SS_Torrey_Canyon,http://dbpedia.org/resource/SS_Torrey_Canyon
http://dbpedia.org/resource/Nishiki-e,http://dbpedia.org/resource/Nishiki-e
http://dbpedia.org/resource/Bangkok,http://dbpedia.org/resource/Bangkok
http://dbpedia.org/resource/Akita_University,http://dbpedia.org/resource/Akita_University
http://ja.dbpedia.org/resource/平賀徳太郎,http://ja.dbpedia.org/resource/平賀徳太郎
http://dbpedia.org/resource/Hominidae,http://dbpedia.org/resource/Hominidae
http://dbpedia.org/resource/The_National_Interest,http://dbpedia.org/resource/The_National_Interest
http://dbpedia.org/resource/Kui_(Chinese_mythology),http://dbpedia.org/resource/Kui_(Chinese_mythology)
"http://dbpedia.org/resource/Hita,_Ōita","http://dbpedia.org/resource/Hita,_Ōita"
http://dbpedia.org/resource/Bhikkhu,http://dbpedia.org/resource/Bhikkhu
http://dbpedia.org/resource/Yogachara,http://dbpedia.org/resource/Yogachara
http://dbpedia.org/resource/Kris_Johnson_(baseball),http://dbpedia.org/resource/Kris_Johnson_(baseball)
http://dbpedia.org/resource/Hill_castle,http://dbpedia.org/resource/Hill_castle
http://dbpedia.org/resource/Welding,http://dbpedia.org/resource/Welding
http://dbpedia.org/resource/Akihiko_Okamura,http://dbpedia.org/resource/Akihiko_Okamura
http://dbpedia.org/resource/Yōko_Matsuoka,http://dbpedia.org/resource/Yōko_Matsuoka
http://dbpedia.org/resource/Shimane_Prefecture,http://dbpedia.org/resource/Shimane_Prefecture
http://dbpedia.org/resource/Beam_(structure),http://dbpedia.org/resource/Beam_(structure)
http://dbpedia.org/resource/Data,http://dbpedia.org/resource/Data
http://dbpedia.org/resource/Munich,http://dbpedia.org/resource/Munich
http://dbpedia.org/resource/Marine_engineering,http://dbpedia.org/resource/Marine_engineering
"http://dbpedia.org/resource/Yuri_District,_Akita","http://dbpedia.org/resource/Yuri_District,_Akita"
"http://dbpedia.org/resource/Iruma_District,_Saitama","http://dbpedia.org/resource/Iruma_District,_Saitama"
"http://dbpedia.org/resource/Kawagoe,_Mie","http://dbpedia.org/resource/Kawagoe,_Mie"
http://dbpedia.org/resource/Adoption,http://dbpedia.org/resource/Adoption
http://dbpedia.org/resource/Ehime_Prefecture,http://dbpedia.org/resource/Ehime_Prefecture
http://dbpedia.org/resource/Matsuyama,http://dbpedia.org/resource/Matsuyama
http://dbpedia.org/resource/Mori_clan_(Genji),http://dbpedia.org/resource/Mori_clan_(Genji)
http://ja.dbpedia.org/resource/斎藤忠,http://ja.dbpedia.org/resource/斎藤忠
http://ja.dbpedia.org/resource/中沢岩太,http://ja.dbpedia.org/resource/中沢岩太
http://dbpedia.org/resource/United_States_Armed_Forces,http://dbpedia.org/resource/United_States_Armed_Forces
http://dbpedia.org/resource/Mount_Rokkō,http://dbpedia.org/resource/Mount_Rokkō
http://dbpedia.org/resource/British_people,http://dbpedia.org/resource/British_people
http://dbpedia.org/resource/Inkstick,http://dbpedia.org/resource/Inkstick
http://dbpedia.org/resource/Diatom,http://dbpedia.org/resource/Diatom
http://ja.dbpedia.org/resource/川上正光,http://ja.dbpedia.org/resource/川上正光
http://dbpedia.org/resource/TASS,http://dbpedia.org/resource/TASS
http://de.dbpedia.org/resource/Shimada_Saburō,http://de.dbpedia.org/resource/Shimada_Saburō
http://dbpedia.org/resource/Japanese_cruiser_Mogami_(1934),http://dbpedia.org/resource/Japanese_cruiser_Mogami_(1934)
http://zh.dbpedia.org/resource/法天,http://zh.dbpedia.org/resource/法天
http://dbpedia.org/resource/Cloud,http://dbpedia.org/resource/Cloud
"http://dbpedia.org/resource/Nikkō,_Tochigi","http://dbpedia.org/resource/Nikkō,_Tochigi"
http://dbpedia.org/resource/Dandruff,http://dbpedia.org/resource/Dandruff
http://ja.dbpedia.org/resource/浦山村_(埼玉県),http://ja.dbpedia.org/resource/浦山村_(埼玉県)
http://dbpedia.org/resource/Quilt,http://dbpedia.org/resource/Quilt
http://dbpedia.org/resource/Ministry_of_Justice_(premodern_Japan),http://dbpedia.org/resource/Ministry_of_Justice_(premodern_Japan)
http://ja.dbpedia.org/resource/金子孫二郎,http://ja.dbpedia.org/resource/金子孫二郎
http://dbpedia.org/resource/Republican_Party_(United_States),http://dbpedia.org/resource/Republican_Party_(United_States)
http://dbpedia.org/resource/Korsakoff_syndrome,http://dbpedia.org/resource/Korsakoff_syndrome
"http://dbpedia.org/resource/Reston,_Virginia","http://dbpedia.org/resource/Reston,_Virginia"
http://ja.dbpedia.org/resource/乗鞍コロナ観測所,http://ja.dbpedia.org/resource/乗鞍コロナ観測所
http://dbpedia.org/resource/Echigo_Province,http://dbpedia.org/resource/Echigo_Province
http://dbpedia.org/resource/Strasbourg,http://dbpedia.org/resource/Strasbourg
"http://dbpedia.org/resource/Koga,_Ibaraki","http://dbpedia.org/resource/Koga,_Ibaraki"
http://dbpedia.org/resource/Shizuka_Nakamura,http://dbpedia.org/resource/Shizuka_Nakamura
http://dbpedia.org/resource/Sven_Hedin,http://dbpedia.org/resource/Sven_Hedin
